"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customstack.CustomStackBenchmark.testAddAtIndex","avgt",1,3,3670.182389,167.788895,"ns/op",80000
"customstack.CustomStackBenchmark.testAddAtIndex","avgt",1,3,4112.991388,298.713263,"ns/op",90000
"customstack.CustomStackBenchmark.testAddAtIndex","avgt",1,3,4584.686594,159.393488,"ns/op",100000
"customstack.CustomStackBenchmark.testAddElement","avgt",1,3,26230.817987,31301.164945,"ns/op",10000
"customstack.CustomStackBenchmark.testAddElement","avgt",1,3,50134.033221,12232.296926,"ns/op",20000
"customstack.CustomStackBenchmark.testAddElement","avgt",1,3,70965.651284,36259.718433,"ns/op",30000
"customstack.CustomStackBenchmark.testAddElement","avgt",1,3,90470.185744,6901.301857,"ns/op",40000
"customstack.CustomStackBenchmark.testAddElement","avgt",1,3,113416.224873,74354.106928,"ns/op",50000
"customstack.CustomStackBenchmark.testAddElement","avgt",1,3,130484.249574,71775.249541,"ns/op",60000
"customstack.CustomStackBenchmark.testAddElement","avgt",1,3,159621.930708,46138.470078,"ns/op",70000
"customstack.CustomStackBenchmark.testAddElement","avgt",1,3,178348.977534,10984.316167,"ns/op",80000
"customstack.CustomStackBenchmark.testAddElement","avgt",1,3,197368.936990,16287.690978,"ns/op",90000
"customstack.CustomStackBenchmark.testAddElement","avgt",1,3,223824.571443,244329.608110,"ns/op",100000
"customstack.CustomStackBenchmark.testCapacity","avgt",1,3,33.912300,35.791803,"ns/op",10000
"customstack.CustomStackBenchmark.testCapacity","avgt",1,3,33.903135,117.648902,"ns/op",20000
"customstack.CustomStackBenchmark.testCapacity","avgt",1,3,41.072442,146.864907,"ns/op",30000
"customstack.CustomStackBenchmark.testCapacity","avgt",1,3,57.843702,216.613484,"ns/op",40000
"customstack.CustomStackBenchmark.testCapacity","avgt",1,3,46.861891,137.729737,"ns/op",50000
"customstack.CustomStackBenchmark.testCapacity","avgt",1,3,46.594011,109.457171,"ns/op",60000
"customstack.CustomStackBenchmark.testCapacity","avgt",1,3,39.438225,35.746189,"ns/op",70000
"customstack.CustomStackBenchmark.testCapacity","avgt",1,3,43.559980,119.333409,"ns/op",80000
"customstack.CustomStackBenchmark.testCapacity","avgt",1,3,45.699576,102.804405,"ns/op",90000
"customstack.CustomStackBenchmark.testCapacity","avgt",1,3,44.631244,155.103091,"ns/op",100000
"customstack.CustomStackBenchmark.testClear","avgt",1,3,2396.646995,4.410306,"ns/op",10000
"customstack.CustomStackBenchmark.testClear","avgt",1,3,5294.691268,16221.938552,"ns/op",20000
"customstack.CustomStackBenchmark.testClear","avgt",1,3,12298.746044,123280.939472,"ns/op",30000
"customstack.CustomStackBenchmark.testClear","avgt",1,3,22438.662715,131565.725080,"ns/op",40000
"customstack.CustomStackBenchmark.testClear","avgt",1,3,33465.824555,1275.056211,"ns/op",50000
"customstack.CustomStackBenchmark.testClear","avgt",1,3,40151.785581,3398.121493,"ns/op",60000
"customstack.CustomStackBenchmark.testClear","avgt",1,3,46949.613522,2576.502281,"ns/op",70000
"customstack.CustomStackBenchmark.testClear","avgt",1,3,53609.338466,3120.582180,"ns/op",80000
"customstack.CustomStackBenchmark.testClear","avgt",1,3,59768.686997,4828.862682,"ns/op",90000
"customstack.CustomStackBenchmark.testClear","avgt",1,3,67281.313995,10027.152567,"ns/op",100000
"customstack.CustomStackBenchmark.testClone","avgt",1,3,2333.761683,3671.661022,"ns/op",10000
"customstack.CustomStackBenchmark.testClone","avgt",1,3,4610.872910,15054.944073,"ns/op",20000
"customstack.CustomStackBenchmark.testClone","avgt",1,3,3961.336861,11915.233998,"ns/op",30000
"customstack.CustomStackBenchmark.testClone","avgt",1,3,9321.594927,10274.043542,"ns/op",40000
"customstack.CustomStackBenchmark.testClone","avgt",1,3,10635.011575,44892.249549,"ns/op",50000
"customstack.CustomStackBenchmark.testClone","avgt",1,3,9814.230989,7126.974903,"ns/op",60000
"customstack.CustomStackBenchmark.testClone","avgt",1,3,21284.396676,11498.954467,"ns/op",70000
"customstack.CustomStackBenchmark.testClone","avgt",1,3,20757.086218,1080.177765,"ns/op",80000
"customstack.CustomStackBenchmark.testClone","avgt",1,3,19989.982873,17320.890467,"ns/op",90000
"customstack.CustomStackBenchmark.testClone","avgt",1,3,25895.241020,74162.368149,"ns/op",100000
"customstack.CustomStackBenchmark.testConstructorDefault","avgt",1,3,33.460795,9.250616,"ns/op",10000
"customstack.CustomStackBenchmark.testConstructorDefault","avgt",1,3,37.685577,111.335181,"ns/op",20000
"customstack.CustomStackBenchmark.testConstructorDefault","avgt",1,3,50.203872,348.680156,"ns/op",30000
"customstack.CustomStackBenchmark.testConstructorDefault","avgt",1,3,63.369281,333.365890,"ns/op",40000
"customstack.CustomStackBenchmark.testConstructorDefault","avgt",1,3,57.393909,197.000100,"ns/op",50000
"customstack.CustomStackBenchmark.testConstructorDefault","avgt",1,3,54.364310,48.896773,"ns/op",60000
"customstack.CustomStackBenchmark.testConstructorDefault","avgt",1,3,44.835851,62.287697,"ns/op",70000
"customstack.CustomStackBenchmark.testConstructorDefault","avgt",1,3,48.815516,164.179057,"ns/op",80000
"customstack.CustomStackBenchmark.testConstructorDefault","avgt",1,3,69.794674,567.829036,"ns/op",90000
"customstack.CustomStackBenchmark.testConstructorDefault","avgt",1,3,53.329072,96.897837,"ns/op",100000
"customstack.CustomStackBenchmark.testContains","avgt",1,3,4235.430473,7947.676653,"ns/op",10000
"customstack.CustomStackBenchmark.testContains","avgt",1,3,7157.737021,1053.064344,"ns/op",20000
"customstack.CustomStackBenchmark.testContains","avgt",1,3,10507.429291,4990.031330,"ns/op",30000
"customstack.CustomStackBenchmark.testContains","avgt",1,3,15818.346393,8645.840636,"ns/op",40000
"customstack.CustomStackBenchmark.testContains","avgt",1,3,19709.901587,48495.422502,"ns/op",50000
"customstack.CustomStackBenchmark.testContains","avgt",1,3,21449.069978,1006.584698,"ns/op",60000
"customstack.CustomStackBenchmark.testContains","avgt",1,3,27053.816090,12984.377145,"ns/op",70000
"customstack.CustomStackBenchmark.testContains","avgt",1,3,30101.916183,15233.795612,"ns/op",80000
"customstack.CustomStackBenchmark.testContains","avgt",1,3,33659.977977,17623.928785,"ns/op",90000
"customstack.CustomStackBenchmark.testContains","avgt",1,3,37667.137618,22111.382187,"ns/op",100000
"customstack.CustomStackBenchmark.testContainsAll","avgt",1,3,12303.362780,182.246024,"ns/op",10000
"customstack.CustomStackBenchmark.testContainsAll","avgt",1,3,24120.244713,5617.941356,"ns/op",20000
"customstack.CustomStackBenchmark.testContainsAll","avgt",1,3,34931.280824,903.045403,"ns/op",30000
"customstack.CustomStackBenchmark.testContainsAll","avgt",1,3,46289.929751,1749.663237,"ns/op",40000
"customstack.CustomStackBenchmark.testContainsAll","avgt",1,3,57277.239357,910.713932,"ns/op",50000
"customstack.CustomStackBenchmark.testContainsAll","avgt",1,3,69531.181088,784.339525,"ns/op",60000
"customstack.CustomStackBenchmark.testContainsAll","avgt",1,3,81056.438026,11144.013677,"ns/op",70000
"customstack.CustomStackBenchmark.testContainsAll","avgt",1,3,97873.634290,18666.276103,"ns/op",80000
"customstack.CustomStackBenchmark.testContainsAll","avgt",1,3,108613.682852,3422.864901,"ns/op",90000
"customstack.CustomStackBenchmark.testContainsAll","avgt",1,3,120176.192645,5448.053897,"ns/op",100000
"customstack.CustomStackBenchmark.testEmpty","avgt",1,3,31.910043,8.299919,"ns/op",10000
"customstack.CustomStackBenchmark.testEmpty","avgt",1,3,35.883134,111.858767,"ns/op",20000
"customstack.CustomStackBenchmark.testEmpty","avgt",1,3,39.366948,145.786576,"ns/op",30000
"customstack.CustomStackBenchmark.testEmpty","avgt",1,3,53.252597,212.080240,"ns/op",40000
"customstack.CustomStackBenchmark.testEmpty","avgt",1,3,47.790324,93.477898,"ns/op",50000
"customstack.CustomStackBenchmark.testEmpty","avgt",1,3,47.520880,48.122124,"ns/op",60000
"customstack.CustomStackBenchmark.testEmpty","avgt",1,3,46.454718,168.443343,"ns/op",70000
"customstack.CustomStackBenchmark.testEmpty","avgt",1,3,53.946398,395.477687,"ns/op",80000
"customstack.CustomStackBenchmark.testEmpty","avgt",1,3,44.326274,24.580381,"ns/op",90000
"customstack.CustomStackBenchmark.testEmpty","avgt",1,3,46.340776,177.004098,"ns/op",100000
"customstack.CustomStackBenchmark.testEnsureCapacity","avgt",1,3,2995.162733,3278.845096,"ns/op",10000
"customstack.CustomStackBenchmark.testEnsureCapacity","avgt",1,3,6029.240105,1467.616748,"ns/op",20000
"customstack.CustomStackBenchmark.testEnsureCapacity","avgt",1,3,5701.582891,5683.912255,"ns/op",30000
"customstack.CustomStackBenchmark.testEnsureCapacity","avgt",1,3,14335.017760,49657.097350,"ns/op",40000
"customstack.CustomStackBenchmark.testEnsureCapacity","avgt",1,3,12022.470815,1572.651938,"ns/op",50000
"customstack.CustomStackBenchmark.testEnsureCapacity","avgt",1,3,12964.668514,4982.896154,"ns/op",60000
"customstack.CustomStackBenchmark.testEnsureCapacity","avgt",1,3,27566.262912,7727.105474,"ns/op",70000
"customstack.CustomStackBenchmark.testEnsureCapacity","avgt",1,3,28744.511170,4960.853289,"ns/op",80000
"customstack.CustomStackBenchmark.testEnsureCapacity","avgt",1,3,26437.191789,21026.368650,"ns/op",90000
"customstack.CustomStackBenchmark.testEnsureCapacity","avgt",1,3,31832.946917,16354.150098,"ns/op",100000
"customstack.CustomStackBenchmark.testEquals","avgt",1,3,15931.895666,7292.351229,"ns/op",10000
"customstack.CustomStackBenchmark.testEquals","avgt",1,3,30465.266425,1036.425936,"ns/op",20000
"customstack.CustomStackBenchmark.testEquals","avgt",1,3,45322.168696,8157.000119,"ns/op",30000
"customstack.CustomStackBenchmark.testEquals","avgt",1,3,62232.991744,4325.326685,"ns/op",40000
"customstack.CustomStackBenchmark.testEquals","avgt",1,3,78198.696145,46940.670446,"ns/op",50000
"customstack.CustomStackBenchmark.testEquals","avgt",1,3,91822.533081,1554.651512,"ns/op",60000
"customstack.CustomStackBenchmark.testEquals","avgt",1,3,113669.565429,115042.862531,"ns/op",70000
"customstack.CustomStackBenchmark.testEquals","avgt",1,3,125058.135857,4528.400706,"ns/op",80000
"customstack.CustomStackBenchmark.testEquals","avgt",1,3,138585.341631,2548.795236,"ns/op",90000
"customstack.CustomStackBenchmark.testEquals","avgt",1,3,160690.320681,92830.812421,"ns/op",100000
"customstack.CustomStackBenchmark.testGet","avgt",1,3,38.493289,77.060923,"ns/op",10000
"customstack.CustomStackBenchmark.testGet","avgt",1,3,38.028831,72.165818,"ns/op",20000
"customstack.CustomStackBenchmark.testGet","avgt",1,3,45.536408,172.504448,"ns/op",30000
"customstack.CustomStackBenchmark.testGet","avgt",1,3,55.616380,126.691403,"ns/op",40000
"customstack.CustomStackBenchmark.testGet","avgt",1,3,59.946416,176.794988,"ns/op",50000
"customstack.CustomStackBenchmark.testGet","avgt",1,3,50.430270,55.149935,"ns/op",60000
"customstack.CustomStackBenchmark.testGet","avgt",1,3,52.824647,60.848510,"ns/op",70000
"customstack.CustomStackBenchmark.testGet","avgt",1,3,52.145376,81.367262,"ns/op",80000
"customstack.CustomStackBenchmark.testGet","avgt",1,3,50.345395,15.026328,"ns/op",90000
"customstack.CustomStackBenchmark.testGet","avgt",1,3,61.102254,185.763971,"ns/op",100000
"customstack.CustomStackBenchmark.testHashCode","avgt",1,3,10961.938475,9727.479437,"ns/op",10000
"customstack.CustomStackBenchmark.testHashCode","avgt",1,3,20843.380779,2083.607588,"ns/op",20000
"customstack.CustomStackBenchmark.testHashCode","avgt",1,3,31116.192849,7742.545531,"ns/op",30000
"customstack.CustomStackBenchmark.testHashCode","avgt",1,3,43598.051585,1151.277633,"ns/op",40000
"customstack.CustomStackBenchmark.testHashCode","avgt",1,3,54256.432812,45160.675037,"ns/op",50000
"customstack.CustomStackBenchmark.testHashCode","avgt",1,3,65802.201392,58900.264841,"ns/op",60000
"customstack.CustomStackBenchmark.testHashCode","avgt",1,3,76092.205778,3825.295502,"ns/op",70000
"customstack.CustomStackBenchmark.testHashCode","avgt",1,3,85329.555118,4776.882550,"ns/op",80000
"customstack.CustomStackBenchmark.testHashCode","avgt",1,3,97639.141358,51357.681625,"ns/op",90000
"customstack.CustomStackBenchmark.testHashCode","avgt",1,3,108686.511062,35390.350121,"ns/op",100000
"customstack.CustomStackBenchmark.testIndexOf","avgt",1,3,11224.489129,283.667495,"ns/op",10000
"customstack.CustomStackBenchmark.testIndexOf","avgt",1,3,22407.961169,486.025206,"ns/op",20000
"customstack.CustomStackBenchmark.testIndexOf","avgt",1,3,33504.963925,616.873438,"ns/op",30000
"customstack.CustomStackBenchmark.testIndexOf","avgt",1,3,44828.873912,5813.990990,"ns/op",40000
"customstack.CustomStackBenchmark.testIndexOf","avgt",1,3,55755.569511,1841.670076,"ns/op",50000
"customstack.CustomStackBenchmark.testIndexOf","avgt",1,3,66951.271493,2362.487540,"ns/op",60000
"customstack.CustomStackBenchmark.testIndexOf","avgt",1,3,78046.092836,1907.200242,"ns/op",70000
"customstack.CustomStackBenchmark.testIndexOf","avgt",1,3,89248.267263,1452.065502,"ns/op",80000
"customstack.CustomStackBenchmark.testIndexOf","avgt",1,3,100367.602284,566.075499,"ns/op",90000
"customstack.CustomStackBenchmark.testIndexOf","avgt",1,3,111413.095852,4136.637998,"ns/op",100000
"customstack.CustomStackBenchmark.testIndexOfWithFromIndex","avgt",1,3,11219.822301,228.410083,"ns/op",10000
"customstack.CustomStackBenchmark.testIndexOfWithFromIndex","avgt",1,3,22588.707836,4996.510443,"ns/op",20000
"customstack.CustomStackBenchmark.testIndexOfWithFromIndex","avgt",1,3,34399.993464,19449.706306,"ns/op",30000
"customstack.CustomStackBenchmark.testIndexOfWithFromIndex","avgt",1,3,47023.306394,16770.744664,"ns/op",40000
"customstack.CustomStackBenchmark.testIndexOfWithFromIndex","avgt",1,3,59243.485263,294.511912,"ns/op",50000
"customstack.CustomStackBenchmark.testIndexOfWithFromIndex","avgt",1,3,71221.722657,8409.168979,"ns/op",60000
"customstack.CustomStackBenchmark.testIndexOfWithFromIndex","avgt",1,3,82763.721996,490.971711,"ns/op",70000
"customstack.CustomStackBenchmark.testIndexOfWithFromIndex","avgt",1,3,94724.725717,2498.495268,"ns/op",80000
"customstack.CustomStackBenchmark.testIndexOfWithFromIndex","avgt",1,3,106449.183827,2028.561503,"ns/op",90000
"customstack.CustomStackBenchmark.testIndexOfWithFromIndex","avgt",1,3,118143.755850,4946.179071,"ns/op",100000
"customstack.CustomStackBenchmark.testIsEmpty","avgt",1,3,30.349985,4.420922,"ns/op",10000
"customstack.CustomStackBenchmark.testIsEmpty","avgt",1,3,33.231473,85.120783,"ns/op",20000
"customstack.CustomStackBenchmark.testIsEmpty","avgt",1,3,38.838597,153.329556,"ns/op",30000
"customstack.CustomStackBenchmark.testIsEmpty","avgt",1,3,45.745401,155.423966,"ns/op",40000
"customstack.CustomStackBenchmark.testIsEmpty","avgt",1,3,46.558602,95.873727,"ns/op",50000
"customstack.CustomStackBenchmark.testIsEmpty","avgt",1,3,44.720964,106.140687,"ns/op",60000
"customstack.CustomStackBenchmark.testIsEmpty","avgt",1,3,41.294822,142.095405,"ns/op",70000
"customstack.CustomStackBenchmark.testIsEmpty","avgt",1,3,45.615560,63.801299,"ns/op",80000
"customstack.CustomStackBenchmark.testIsEmpty","avgt",1,3,44.517857,25.040742,"ns/op",90000
"customstack.CustomStackBenchmark.testIsEmpty","avgt",1,3,45.765710,106.647002,"ns/op",100000
"customstack.CustomStackBenchmark.testIterator","avgt",1,3,6293.010700,1064.413931,"ns/op",10000
"customstack.CustomStackBenchmark.testIterator","avgt",1,3,11080.361697,210.623990,"ns/op",20000
"customstack.CustomStackBenchmark.testIterator","avgt",1,3,16002.984519,10679.991537,"ns/op",30000
"customstack.CustomStackBenchmark.testIterator","avgt",1,3,23257.474028,10975.239872,"ns/op",40000
"customstack.CustomStackBenchmark.testIterator","avgt",1,3,30216.589263,45019.578805,"ns/op",50000
"customstack.CustomStackBenchmark.testIterator","avgt",1,3,34689.761165,50069.217912,"ns/op",60000
"customstack.CustomStackBenchmark.testIterator","avgt",1,3,40287.698512,12191.752477,"ns/op",70000
"customstack.CustomStackBenchmark.testIterator","avgt",1,3,45565.217488,3692.075442,"ns/op",80000
"customstack.CustomStackBenchmark.testIterator","avgt",1,3,51253.831185,15632.892240,"ns/op",90000
"customstack.CustomStackBenchmark.testIterator","avgt",1,3,58852.577591,69059.170688,"ns/op",100000
"customstack.CustomStackBenchmark.testLastIndexOfWithFromIndex","avgt",1,3,10476.976899,231.189140,"ns/op",10000
"customstack.CustomStackBenchmark.testLastIndexOfWithFromIndex","avgt",1,3,20920.717605,863.366108,"ns/op",20000
"customstack.CustomStackBenchmark.testLastIndexOfWithFromIndex","avgt",1,3,32168.353421,19003.976863,"ns/op",30000
"customstack.CustomStackBenchmark.testLastIndexOfWithFromIndex","avgt",1,3,42215.975932,4449.848157,"ns/op",40000
"customstack.CustomStackBenchmark.testLastIndexOfWithFromIndex","avgt",1,3,52964.401602,921.015447,"ns/op",50000
"customstack.CustomStackBenchmark.testLastIndexOfWithFromIndex","avgt",1,3,63562.138846,2020.390929,"ns/op",60000
"customstack.CustomStackBenchmark.testLastIndexOfWithFromIndex","avgt",1,3,74606.662254,8530.905102,"ns/op",70000
"customstack.CustomStackBenchmark.testLastIndexOfWithFromIndex","avgt",1,3,84714.185151,4478.040491,"ns/op",80000
"customstack.CustomStackBenchmark.testLastIndexOfWithFromIndex","avgt",1,3,95286.789710,5295.215187,"ns/op",90000
"customstack.CustomStackBenchmark.testLastIndexOfWithFromIndex","avgt",1,3,105832.444304,788.933511,"ns/op",100000
"customstack.CustomStackBenchmark.testListIterator","avgt",1,3,6264.076245,96.506773,"ns/op",10000
"customstack.CustomStackBenchmark.testListIterator","avgt",1,3,11632.463174,1373.540613,"ns/op",20000
"customstack.CustomStackBenchmark.testListIterator","avgt",1,3,16872.402595,8045.626524,"ns/op",30000
"customstack.CustomStackBenchmark.testListIterator","avgt",1,3,30552.228134,184250.995712,"ns/op",40000
"customstack.CustomStackBenchmark.testListIterator","avgt",1,3,30917.362220,48599.339264,"ns/op",50000
"customstack.CustomStackBenchmark.testListIterator","avgt",1,3,34842.153447,2012.580446,"ns/op",60000
"customstack.CustomStackBenchmark.testListIterator","avgt",1,3,42163.541097,12847.722690,"ns/op",70000
"customstack.CustomStackBenchmark.testListIterator","avgt",1,3,48527.991742,18144.982938,"ns/op",80000
"customstack.CustomStackBenchmark.testListIterator","avgt",1,3,53489.719925,18352.333650,"ns/op",90000
"customstack.CustomStackBenchmark.testListIterator","avgt",1,3,62130.887554,83239.208361,"ns/op",100000
"customstack.CustomStackBenchmark.testListIteratorWithIndex","avgt",1,3,4360.672200,5663.680025,"ns/op",10000
"customstack.CustomStackBenchmark.testListIteratorWithIndex","avgt",1,3,7116.264388,976.238472,"ns/op",20000
"customstack.CustomStackBenchmark.testListIteratorWithIndex","avgt",1,3,10051.319016,8270.096402,"ns/op",30000
"customstack.CustomStackBenchmark.testListIteratorWithIndex","avgt",1,3,15440.388815,12700.004195,"ns/op",40000
"customstack.CustomStackBenchmark.testListIteratorWithIndex","avgt",1,3,19293.817776,46937.119520,"ns/op",50000
"customstack.CustomStackBenchmark.testListIteratorWithIndex","avgt",1,3,21254.671915,606.963044,"ns/op",60000
"customstack.CustomStackBenchmark.testListIteratorWithIndex","avgt",1,3,25982.389499,1768.067713,"ns/op",70000
"customstack.CustomStackBenchmark.testListIteratorWithIndex","avgt",1,3,29188.428382,1409.217261,"ns/op",80000
"customstack.CustomStackBenchmark.testListIteratorWithIndex","avgt",1,3,33529.763286,16878.933063,"ns/op",90000
"customstack.CustomStackBenchmark.testListIteratorWithIndex","avgt",1,3,37727.899804,2038.029006,"ns/op",100000
"customstack.CustomStackBenchmark.testPeek","avgt",1,3,33.201149,13.673360,"ns/op",10000
"customstack.CustomStackBenchmark.testPeek","avgt",1,3,35.810336,110.922367,"ns/op",20000
"customstack.CustomStackBenchmark.testPeek","avgt",1,3,42.179149,186.824163,"ns/op",30000
"customstack.CustomStackBenchmark.testPeek","avgt",1,3,49.721806,149.993866,"ns/op",40000
"customstack.CustomStackBenchmark.testPeek","avgt",1,3,64.819417,262.247918,"ns/op",50000
"customstack.CustomStackBenchmark.testPeek","avgt",1,3,45.678847,38.971535,"ns/op",60000
"customstack.CustomStackBenchmark.testPeek","avgt",1,3,53.003622,455.458081,"ns/op",70000
"customstack.CustomStackBenchmark.testPeek","avgt",1,3,49.717926,57.667112,"ns/op",80000
"customstack.CustomStackBenchmark.testPeek","avgt",1,3,51.530380,150.873902,"ns/op",90000
"customstack.CustomStackBenchmark.testPeek","avgt",1,3,49.098136,183.629969,"ns/op",100000
"customstack.CustomStackBenchmark.testPop","avgt",1,3,32.692172,77.499198,"ns/op",10000
"customstack.CustomStackBenchmark.testPop","avgt",1,3,35.836557,76.687661,"ns/op",20000
"customstack.CustomStackBenchmark.testPop","avgt",1,3,45.370769,249.931960,"ns/op",30000
"customstack.CustomStackBenchmark.testPop","avgt",1,3,51.742879,142.275778,"ns/op",40000
"customstack.CustomStackBenchmark.testPop","avgt",1,3,70.829858,662.882053,"ns/op",50000
"customstack.CustomStackBenchmark.testPop","avgt",1,3,51.271568,16.892532,"ns/op",60000
"customstack.CustomStackBenchmark.testPop","avgt",1,3,49.050735,126.893301,"ns/op",70000
"customstack.CustomStackBenchmark.testPop","avgt",1,3,50.037817,56.023289,"ns/op",80000
"customstack.CustomStackBenchmark.testPop","avgt",1,3,81.067802,506.235407,"ns/op",90000
"customstack.CustomStackBenchmark.testPop","avgt",1,3,60.495661,186.787290,"ns/op",100000
"customstack.CustomStackBenchmark.testPush","avgt",1,3,25766.533422,1352.847069,"ns/op",10000
"customstack.CustomStackBenchmark.testPush","avgt",1,3,49895.718996,5047.167639,"ns/op",20000
"customstack.CustomStackBenchmark.testPush","avgt",1,3,72097.430406,79445.630991,"ns/op",30000
"customstack.CustomStackBenchmark.testPush","avgt",1,3,92515.372806,39321.447310,"ns/op",40000
"customstack.CustomStackBenchmark.testPush","avgt",1,3,111110.183570,12568.961149,"ns/op",50000
"customstack.CustomStackBenchmark.testPush","avgt",1,3,129303.896627,9290.515871,"ns/op",60000
"customstack.CustomStackBenchmark.testPush","avgt",1,3,167459.426179,261507.529798,"ns/op",70000
"customstack.CustomStackBenchmark.testPush","avgt",1,3,179245.144739,57421.228941,"ns/op",80000
"customstack.CustomStackBenchmark.testPush","avgt",1,3,198537.184875,22988.335305,"ns/op",90000
"customstack.CustomStackBenchmark.testPush","avgt",1,3,217894.467873,51174.878919,"ns/op",100000
"customstack.CustomStackBenchmark.testRemoveAll","avgt",1,3,57429.856620,23681.629922,"ns/op",10000
"customstack.CustomStackBenchmark.testRemoveAll","avgt",1,3,113394.144953,2513.459702,"ns/op",20000
"customstack.CustomStackBenchmark.testRemoveAll","avgt",1,3,169558.961311,16544.053275,"ns/op",30000
"customstack.CustomStackBenchmark.testRemoveAll","avgt",1,3,223119.241801,3724.434300,"ns/op",40000
"customstack.CustomStackBenchmark.testRemoveAll","avgt",1,3,290607.131332,257577.436768,"ns/op",50000
"customstack.CustomStackBenchmark.testRemoveAll","avgt",1,3,335967.092649,27412.304496,"ns/op",60000
"customstack.CustomStackBenchmark.testRemoveAll","avgt",1,3,391251.135556,15747.106714,"ns/op",70000
"customstack.CustomStackBenchmark.testRemoveAll","avgt",1,3,452304.900023,140024.506571,"ns/op",80000
"customstack.CustomStackBenchmark.testRemoveAll","avgt",1,3,503010.483706,7772.197264,"ns/op",90000
"customstack.CustomStackBenchmark.testRemoveAll","avgt",1,3,559389.570171,42304.983986,"ns/op",100000
"customstack.CustomStackBenchmark.testRemoveIndex","avgt",1,3,523.770512,168.856266,"ns/op",10000
"customstack.CustomStackBenchmark.testRemoveIndex","avgt",1,3,932.966074,103.066654,"ns/op",20000
"customstack.CustomStackBenchmark.testRemoveIndex","avgt",1,3,1378.525570,231.612266,"ns/op",30000
"customstack.CustomStackBenchmark.testRemoveIndex","avgt",1,3,1862.176719,95.104195,"ns/op",40000
"customstack.CustomStackBenchmark.testRemoveIndex","avgt",1,3,2330.173338,129.884704,"ns/op",50000
"customstack.CustomStackBenchmark.testRemoveIndex","avgt",1,3,2873.486064,1957.683788,"ns/op",60000
"customstack.CustomStackBenchmark.testRemoveIndex","avgt",1,3,3294.827294,214.654123,"ns/op",70000
"customstack.CustomStackBenchmark.testRemoveIndex","avgt",1,3,3746.710627,252.735483,"ns/op",80000
"customstack.CustomStackBenchmark.testRemoveIndex","avgt",1,3,4233.454376,203.416072,"ns/op",90000
"customstack.CustomStackBenchmark.testRemoveIndex","avgt",1,3,4718.361678,2110.289290,"ns/op",100000
